curve_uid,panel_uid,publication_batch,source_collection,case_id,case_rel_path,paper_title,figure_id,panel_id,curve_label,condition_label,catalyst_role,material_class,contains_pgm,pgm_class,electrolyte_regime,regime_class,electrolyte_identity,support_material,substrate_material,ir_compensation_status,scan_rate_text,measurement_configuration,x_axis_units,x_axis_label,y_axis_units,y_axis_label,x_axis_type,y_axis_type,axis_orientation,reference_basis,current_density_basis,linear_axes,potential_unit_mode,current_unit_mode,native_point_count,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,signed_potential_min_mV,signed_potential_max_mV,crosses_zero_potential,eta_rule,raw_branch_candidate_point_count,raw_branch_current_positive_count,raw_branch_current_negative_count,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,model_direction,model_direction_rule,reference_axis_ready,fit_range_ok,canonical_fit_eligible,fit_error,tss_mV2,bv_fit_ok,bv_fit_error,bv_j0_mA,bv_log_j0,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_nfev,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bv_at_e_upper_bound,bv_at_e_lower_bound,bvir_fit_ok,bvir_fit_error,bvir_j0_mA,bvir_log_j0,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_nfev,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound,bvir_at_e_upper_bound,bvir_at_e_lower_bound,bv_offset_fit_ok,bv_offset_fit_error,bv_offset_j0_mA,bv_offset_log_j0,bv_offset_alpha,bv_offset_b_tafel_mV_dec,bv_offset_r_mV_per_mA,bv_offset_e_offset_mV,bv_offset_sse_mV2,bv_offset_rmse_mV,bv_offset_r2,bv_offset_nfev,bv_offset_at_alpha_low,bv_offset_at_alpha_high,bv_offset_at_r_upper_bound,bv_offset_at_e_upper_bound,bv_offset_at_e_lower_bound,bvir_offset_fit_ok,bvir_offset_fit_error,bvir_offset_j0_mA,bvir_offset_log_j0,bvir_offset_alpha,bvir_offset_b_tafel_mV_dec,bvir_offset_r_mV_per_mA,bvir_offset_e_offset_mV,bvir_offset_sse_mV2,bvir_offset_rmse_mV,bvir_offset_r2,bvir_offset_nfev,bvir_offset_at_alpha_low,bvir_offset_at_alpha_high,bvir_offset_at_r_upper_bound,bvir_offset_at_e_upper_bound,bvir_offset_at_e_lower_bound,BV,BV+iR+offset,pm_group,strict_bv_tafel_mV_dec,strict_bv_log10_intercept_mV,R_eff,E_offset,j_max,D_R_mV
batch7/case1148/figure_4__panel_a/curve_os_osse2_3,batch7/case1148/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1148,batch7/case1148,case1148-work-function-induced-interfacial-built-in-electric-fields-in-os-osse2-heterostructures-for-active-acidic-and-alkaline-hydrogen-evolution,figure_4,a,Os-OsSe2-3,Os-OsSe2-3,candidate,composite,True,PGM,acidic,acidic,0.5 M H2SO4,,,unclear,,three_electrode_half_cell,V (vs.RHE),E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,31,31,6.3993252922963135,49.22131336937937,36.21428571428571,85.71428571428571,-85.71428571428571,-36.21428571428571,False,minus_E_RHE_negative_branch,31,0,31,-1.0,single_current_sign,31,1.0,minus_E_RHE_negative_branch,True,True,True,,6905.94865042791,True,,2.304666329316993,0.8349359064545375,0.4851118314940671,60.98594785418484,0.0,0.0,203.6377985537206,2.5629984868642444,0.970512697261208,8.0,False,False,False,False,False,True,,0.728971463377843,-0.3161206926260207,0.99,29.88384329186393,0.6051012516080552,0.0,28.14638995675555,0.9528630872906908,0.9959243267823876,11.0,False,True,False,False,False,True,,11.871707692077695,2.474158064497724,0.331632189036357,89.2102933219847,0.0,28.78734345854777,16.27456767950336,0.7245592137137776,0.9976433986837572,10.0,False,False,False,False,False,True,,10.386949005699831,2.340550114798736,0.567456552730276,52.13615864791619,0.4758182833516233,25.14594725797938,11.803246414510308,0.6170493370380056,0.9982908580686044,30.0,False,False,False,False,False,False,True,PM,52.13615864791619,-27.8498323463581,0.4758182833516233,25.14594725797938,49.22131336937937,23.420400831730394
batch7/case1148/figure_4__panel_a/curve_osse2_4,batch7/case1148/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1148,batch7/case1148,case1148-work-function-induced-interfacial-built-in-electric-fields-in-os-osse2-heterostructures-for-active-acidic-and-alkaline-hydrogen-evolution,figure_4,a,OsSe2-4,OsSe2-4,candidate,other,True,PGM,acidic,acidic,0.5 M H2SO4,,,unclear,,three_electrode_half_cell,V (vs.RHE),E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,35,34,0.9404316280789276,48.97869587319192,33.92857142857142,159.35714285714286,-159.35714285714286,-22.857142857142858,False,minus_E_RHE_negative_branch,35,1,34,-1.0,single_current_sign,34,1.0,minus_E_RHE_negative_branch,True,True,True,,38329.431722689085,True,,0.9175299137538364,-0.0860700960384801,0.3276348313466916,90.29871682855196,0.0,0.0,572.897905573874,4.104867646981031,0.9850533159552494,11.0,False,False,False,False,False,True,,0.4790795178342203,-0.7358886873443904,0.4583175708020894,64.55132149345563,0.6462923436643788,0.0,234.9082290312316,2.628510140696076,0.9938713354601556,15.0,False,False,False,False,False,True,,2.5489531675428774,0.9356827523506864,0.29824181776425,99.19804365708106,0.0,30.862518186587263,28.39956559573854,0.913937274133807,0.9992590663539912,13.0,False,False,False,False,False,True,,2.2862134816840203,0.8268969475758037,0.320164641420157,92.40559709440376,0.1370801204620961,29.32827490416939,21.53512880680965,0.795855603345704,0.999438156846086,12.0,False,False,False,False,False,False,True,PM,92.40559709440376,-3.856125710935089,0.1370801204620961,29.32827490416939,48.97869587319192,6.714005530373518
batch7/case1153/figure_8__panel_e/curve_2,batch7/case1153/figure_8__panel_e,batch7,working-in-progress-1101-1254,case1153,batch7/case1153,case1153-rationally-designing-efficient-electrocatalysts-for-direct-seawater-splitting-challenges-achievements-and-promises,figure_8,e,20% Pt/C,20% Pt/C,benchmark,composite,True,PGM,saline_or_seawater,saline_or_seawater,simulated seawater; described in text as neutral seawater electrolyte,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,Overpotential,mA cm^-2,Current density,linear,linear,potential_x_current_y,overpotential,True,True,V,mA,24,24,0.7968901846452856,53.85811467444121,145.82484725050898,602.0366598778002,-602.0366598778002,-145.82484725050898,False,abs_overpotential_axis,24,0,24,-1.0,single_current_sign,24,1.0,abs_overpotential_axis,True,True,True,,471436.98590930016,True,,0.33724389263178,-1.0869488933783955,0.1207810317105573,244.9474428223426,0.0,0.0,23069.801396566712,31.00389854287597,0.9510649310807252,9.0,False,False,False,False,False,True,,0.0743724066970466,-2.5986702836631124,0.2221596372454764,133.1700268589077,4.118541432413895,0.0,291.1636391904124,3.4830759824615534,0.9993823911829302,14.0,False,False,False,False,False,True,,2.7627664045051423,1.0162324982141782,0.0965861386448732,306.30694294264185,0.0,167.0104792951583,10197.669944968886,20.613173321293925,0.97836896499476,27.0,False,False,False,False,False,True,,0.7528445806872233,-0.2838964726354556,0.2055231931143343,143.949713950225,3.879362075768401,124.86149735139976,144.72325363502512,2.4556334352109737,0.9996930167594807,9.0,False,False,False,False,False,False,True,PM,143.949713950225,142.60973004503398,3.879362075768401,124.86149735139976,53.85811467444121,208.93512754041282
batch7/case1153/figure_8__panel_e/curve_3,batch7/case1153/figure_8__panel_e,batch7,working-in-progress-1101-1254,case1153,batch7/case1153,case1153-rationally-designing-efficient-electrocatalysts-for-direct-seawater-splitting-challenges-achievements-and-promises,figure_8,e,40% Pt/C,40% Pt/C,benchmark,composite,True,PGM,saline_or_seawater,saline_or_seawater,simulated seawater; described in text as neutral seawater electrolyte,carbon,,unclear,,three_electrode_half_cell,V vs. RHE,Overpotential,mA cm^-2,Current density,linear,linear,potential_x_current_y,overpotential,True,True,V,mA,20,20,1.282798833819241,59.591836734693885,90.83503054989798,477.80040733197535,-477.80040733197535,-90.83503054989798,False,abs_overpotential_axis,20,0,20,-1.0,single_current_sign,20,1.0,abs_overpotential_axis,True,True,True,,275840.899946491,True,,0.5445616458093304,-0.6077741275733736,0.1380589746350361,214.29251475432375,0.0,0.0,6342.089994119231,17.80742821706609,0.9770081594304924,8.0,False,False,False,False,False,True,,0.2666934228876432,-1.32165550918696,0.2024070133986759,146.16590780217908,2.137751064510003,0.0,298.80360740696983,3.865252950370582,0.998916753797334,15.0,False,False,False,False,False,True,,2.240692041538222,0.8067847652678933,0.1228324366067658,240.85661472024964,0.0,103.61984001295302,3969.852727104973,14.08874147520809,0.9856081794691248,15.0,False,False,False,False,False,True,,0.0114084530759863,-4.47340070046189,0.2024244134587984,146.1533436280255,2.137976623998239,-199.99888682081485,298.4098805566427,3.86270553211504,0.9989181811666996,33.0,False,False,False,False,False,False,True,PM,146.1533436280255,83.94391805086912,2.137976623998239,-199.99888682081485,59.591836734693885,127.40595391989507
batch7/case1153/figure_9__panel_b/curve_1,batch7/case1153/figure_9__panel_b,batch7,working-in-progress-1101-1254,case1153,batch7/case1153,case1153-rationally-designing-efficient-electrocatalysts-for-direct-seawater-splitting-challenges-achievements-and-promises,figure_9,b,Mn-NiO-Ni/Ni-F,Mn-NiO-Ni/Ni-F,candidate,composite,False,non-PGM,saline_or_seawater,saline_or_seawater,neutral seawater,foamed nickel,foamed nickel,unclear,,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,27,22,2.662835249042144,39.82758620689655,2.181400688863428,436.1653272101034,-436.1653272101034,95.6371986222732,True,minus_E_RHE_negative_branch,27,0,27,-1.0,single_current_sign,22,1.0,minus_E_RHE_negative_branch,True,True,True,,378178.8751201161,True,,2.765815402837984,1.0173354930682683,0.0832072248555893,355.5581250341142,0.0,0.0,4871.162930600262,14.880070458350204,0.9871194208585736,10.0,False,False,False,False,False,True,,2.3988081265326184,0.8749720000556115,0.1186885188073032,249.26593706151155,3.319857369241908,0.0,1844.25138853535,9.155851056553326,0.9951233357813823,13.0,False,False,False,False,False,True,,3.1141917975696805,1.1359696635413257,0.0814166330551436,363.3778964908476,0.0,11.865894379811952,4776.728598096365,14.73512901830854,0.9873691289695142,27.0,False,False,False,False,False,True,,0.3280594897796846,-1.1145603157642492,0.1248554117397952,236.9541251491916,3.6164363609738928,-199.9999999984105,1126.9544363446823,7.157178330322014,0.997020049213519,9.0,False,False,False,False,True,False,True,Non-PM,236.9541251491916,-85.30297301274706,3.6164363609738928,-199.9999999984105,39.82758620689655,144.03393092844297
batch7/case1153/figure_9__panel_b/curve_2,batch7/case1153/figure_9__panel_b,batch7,working-in-progress-1101-1254,case1153,batch7/case1153,case1153-rationally-designing-efficient-electrocatalysts-for-direct-seawater-splitting-challenges-achievements-and-promises,figure_9,b,Pt/C/Ni-F,Pt/C/Ni-F,benchmark,composite,True,PGM,saline_or_seawater,saline_or_seawater,neutral seawater,carbon,nickel foam,unclear,,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,30,24,3.0459770114942515,39.44444444444444,16.64753157290476,502.2962112514352,-502.2962112514352,95.6371986222732,True,minus_E_RHE_negative_branch,30,0,30,-1.0,single_current_sign,25,1.0,minus_E_RHE_negative_branch,True,True,True,,496155.1313467107,True,,2.6001137478813177,0.9555551932555908,0.0759306543322417,389.631896618371,0.0,0.0,14025.26897564242,24.174081312811747,0.9717320892407708,13.0,False,False,False,False,False,True,,2.026530161908444,0.7063250507200703,0.1361364245881685,217.318803167073,5.624945573332479,0.0,3854.88037520288,12.673595213413332,0.9922304937878208,19.0,False,False,False,False,False,True,,4.960418303677181,1.601490072599591,0.063972628733427,462.4634854732252,0.0,61.70858194542799,10809.055639669315,21.22209505019603,0.9782143628942618,32.0,False,False,False,False,False,True,,0.240340226204711,-1.4256997503131443,0.1366834187659433,216.44911377002245,5.649393905462869,-199.9999998568256,3586.211013535065,12.22397066821147,0.9927719965249556,30.0,False,False,False,False,True,False,True,PM,216.44911377002245,-65.98043706352982,5.649393905462869,-199.9999998568256,39.44444444444444,222.83720404881316
batch7/case1155/figure_4__panel_a/curve_4,batch7/case1155/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1155,batch7/case1155,case1155-periodically-interrupting-bonding-behavior-to-reformat-delocalized-electronic-states-of-graphdiyne-for-improved-electrocatalytic-hydrogen-evolution,figure_4,a,GDY-80 s,GDY-80 s,candidate,carbon_material,False,non-PGM,acidic,acidic,N2-saturated 0.5 M H2SO4,,conductive carbon cloth (CF),unclear,1 mV s^-1,three_electrode_half_cell,V vs.RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,22,22,0.9460737937559128,79.65941343424787,45.5348380765455,292.83611383709507,-292.83611383709507,-45.5348380765455,False,minus_E_RHE_negative_branch,22,0,22,-1.0,single_current_sign,22,1.0,minus_E_RHE_negative_branch,True,True,True,,122801.22231093042,True,,0.6159899232358798,-0.4845246739657291,0.2248584694448008,131.571672314562,0.0,0.0,1418.2980999181163,8.029202665945322,0.9884504561662504,9.0,False,False,False,False,False,True,,0.411070733648982,-0.8889899779579156,0.2807828662658546,105.36613309920848,0.6674497127233775,0.0,252.9590283257049,3.3908903920900197,0.99794009356287,15.0,False,False,False,False,False,True,,1.7245331423184722,0.5449563717189124,0.2070103304856514,142.9155964803211,0.0,45.3221911947877,384.573828533399,4.180984162813817,0.9968683224702792,15.0,False,False,False,False,False,True,,1.1478015856120114,0.137848448126971,0.2494663615890617,118.59316290378162,0.4641977854479979,36.41403200037005,65.57697576485673,1.7264911310734572,0.999465990854726,20.0,False,False,False,False,False,False,True,Non-PM,118.59316290378162,29.31423642082938,0.4641977854479979,36.41403200037005,79.65941343424787,36.97772330626435
batch7/case1178/figure_3__panel_a/curve_2,batch7/case1178/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1178,batch7/case1178,case1178-a-double-atomic-tuned-rubi-saa-bi-og-nanostructure-with-optimum-charge-redistribution-for-efficient-hydrogen-evolution,figure_3,a,Ru NP/Bi@OG,Ru NP/Bi@OG,candidate,composite,True,PGM,alkaline,alkaline,1.0 M KOH,Bi@OG,,unclear,,three_electrode_half_cell,V vs RHE,Potential (V vs RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,33,29,3.149284253578736,148.44580777096112,4.017857142857143,191.5178571428572,-191.5178571428572,22.767857142857142,True,minus_E_RHE_negative_branch,33,0,33,-1.0,single_current_sign,29,1.0,minus_E_RHE_negative_branch,True,True,True,,91029.57589285716,True,,11.70370603046228,2.4599055463878847,0.1915347383768299,154.46286720448094,0.0,0.0,1996.3620906237743,8.296991749452024,0.9780690828113544,11.0,False,False,False,False,False,True,,6.083088951761609,1.8055126182403016,0.4730789651172119,62.53713870287001,0.636638593887624,0.0,260.843665794774,2.999101392973741,0.9971345174001272,12.0,False,False,False,False,False,True,,16.825885656456496,2.822918513459299,0.176100301174569,168.0008759872451,0.0,14.197543997623502,1430.286544953261,7.022836014605744,0.9842876721008046,18.0,False,False,False,False,False,True,,3.97948908766934,1.3811534411238948,0.5344875798403697,55.35209044105601,0.6756800096057708,-5.668257382461861,247.34724102184333,2.920482016320212,0.9972827815729584,9.0,False,False,False,False,False,False,True,PM,55.35209044105601,-38.86995334526259,0.6756800096057708,-5.668257382461861,148.44580777096112,100.30186482061941
batch7/case1178/figure_3__panel_a/curve_4,batch7/case1178/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1178,batch7/case1178,case1178-a-double-atomic-tuned-rubi-saa-bi-og-nanostructure-with-optimum-charge-redistribution-for-efficient-hydrogen-evolution,figure_3,a,Pt/C,Pt/C,benchmark,metal,True,PGM,alkaline,alkaline,1.0 M KOH,carbon,,unclear,,three_electrode_half_cell,V vs RHE,Potential (V vs RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,31,31,13.527607361963192,148.0879345603272,53.57142857142858,285.2678571428572,-285.2678571428572,-53.57142857142858,False,minus_E_RHE_negative_branch,31,0,31,-1.0,single_current_sign,31,1.0,minus_E_RHE_negative_branch,True,True,True,,124905.38388742597,True,,13.059562197259998,2.5695206008713884,0.1162635453324196,254.46501544707007,0.0,0.0,3606.629331404836,10.786235750168848,0.9711251091093448,12.0,False,False,False,False,False,True,,5.983562962934484,1.7890162037360742,0.3038780898250035,97.35813752147324,1.0238363362237357,0.0,120.02443670060332,1.9676778248992155,0.9990390771561234,8.0,False,False,False,False,False,True,,26.58577764286065,3.280376397717535,0.1020921712798381,289.7872039360567,0.0,59.518563018350754,1024.2613787448263,5.7481031338111785,0.9917997019274368,20.0,False,False,False,False,False,True,,14.027645392967832,2.641030053441732,0.2378153886135788,124.4032399729074,0.8866469459655536,27.3776298402642,80.88388291136735,1.6152886779984297,0.999352438778906,28.0,False,False,False,False,False,False,True,PM,124.4032399729074,-115.31099283589322,0.8866469459655536,27.3776298402642,148.0879345603272,131.30171491226088
batch7/case1195/figure_4__a/curve_1,batch7/case1195/figure_4__a,batch7,working-in-progress-1101-1254,case1195,batch7/case1195,case1195-mesoporous-ptpb-nanosheets-as-efficient-electrocatalysts-for-hydrogen-evolution-and-ethanol-oxidation,figure_4,a,m-PtPb NSs,m-PtPb NSs,candidate,composite,True,PGM,alkaline,alkaline,1.0 M KOH aqueous solution,,carbon paper,unclear,10 mV s^-1,three_electrode_half_cell,vs. RHE,E/V,mA/cm^2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,34,32,3.8318211276733622,149.11697990926766,0.8928571428571428,111.60714285714286,-111.60714285714286,6.25,True,minus_E_RHE_negative_branch,34,0,34,-1.0,single_current_sign,32,1.0,minus_E_RHE_negative_branch,True,True,True,,34795.91836734694,True,,10.470432664942988,2.348555348282966,0.3372581346577634,87.72213867863265,0.0,0.0,709.022974946326,4.707118860521018,0.9796233866437712,11.0,False,False,False,False,False,True,,6.114738406003638,1.8107019891568144,0.7317049453188968,40.432971033223424,0.3509708570377834,0.0,142.8578492113375,2.112890860374548,0.9958944078525774,15.0,False,False,False,False,False,True,,15.56923864277139,2.745297085663247,0.3020848608650964,97.936072579808,0.0,7.122373144000245,577.9943015826369,4.249979049884529,0.9833890200718186,20.0,False,False,False,False,False,True,,6.375189592928756e-07,-14.2656818202888,0.989999999999997,29.88384329186401,0.3941985800667421,-199.99998733008636,44.99592006320064,1.1858003634571126,0.9987068621213508,5.0,False,True,False,False,True,False,True,PM,29.88384329186401,-14.854430162090665,0.3941985800667421,-199.99998733008636,149.11697990926766,58.78170174407422
batch7/case1195/figure_4__a/curve_2,batch7/case1195/figure_4__a,batch7,working-in-progress-1101-1254,case1195,batch7/case1195,case1195-mesoporous-ptpb-nanosheets-as-efficient-electrocatalysts-for-hydrogen-evolution-and-ethanol-oxidation,figure_4,a,Pt/C,Pt/C,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M KOH aqueous solution,carbon,carbon paper,unclear,10 mV s^-1,three_electrode_half_cell,vs. RHE,E/V,mA/cm^2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,45,44,3.1513285806869726,149.79747245625407,11.607142857142858,166.9642857142857,-166.9642857142857,-9.821428571428571,False,minus_E_RHE_negative_branch,45,0,45,-1.0,single_current_sign,45,1.0,minus_E_RHE_negative_branch,True,True,True,,90774.7999768089,True,,4.820695551465933,1.5729182229348917,0.2882727490070169,102.628517474696,0.0,0.0,1635.1036103374945,6.096018839331824,0.9819872518501256,10.0,False,False,False,False,False,True,,2.6566292559845723,0.9770581222222816,0.4848398661164056,61.02015722412191,0.3916427603454223,0.0,42.10952235187697,0.9782814517848608,0.9995361099956966,5.0,False,False,False,False,False,True,,9.306159076325876,2.230676447229277,0.2570692272600868,115.08575014703334,0.0,17.917113996565416,966.4439468899116,4.686644338606131,0.989353389408329,19.0,False,False,False,False,False,True,,0.6973301768197696,-0.3604962690247656,0.5401048749118115,54.77640775557884,0.4314992327484616,-26.197951792668924,15.334185693008664,0.5903424601836221,0.9998310744204676,11.0,False,False,False,False,False,False,True,PM,54.77640775557884,-17.622073017744334,0.4314992327484616,-26.197951792668924,149.79747245625407,64.63749443253243
batch7/case1195/figure_4__a/curve_3,batch7/case1195/figure_4__a,batch7,working-in-progress-1101-1254,case1195,batch7/case1195,case1195-mesoporous-ptpb-nanosheets-as-efficient-electrocatalysts-for-hydrogen-evolution-and-ethanol-oxidation,figure_4,a,PtPb NSs,PtPb NSs,benchmark,composite,True,PGM,alkaline,alkaline,1.0 M KOH aqueous solution,,carbon paper,unclear,10 mV s^-1,three_electrode_half_cell,vs. RHE,E/V,mA/cm^2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,58,58,3.1513285806869726,112.0301360985094,45.535714285714285,452.6785714285714,-452.6785714285714,-45.535714285714285,False,minus_E_RHE_negative_branch,58,0,58,-1.0,single_current_sign,58,1.0,minus_E_RHE_negative_branch,True,True,True,,829311.2244897959,True,,6.269085584355046,1.8356305041933871,0.0898441048908349,329.2926663902161,0.0,0.0,30524.46666223173,22.94087853525912,0.9631929898440592,12.0,False,False,False,False,False,True,,2.093889565715397,0.7390233726218071,0.2517103586723145,117.53590521659892,2.255816707331744,0.0,1097.2102100946483,4.349415755641782,0.998676962064791,10.0,False,False,False,False,False,True,,12.89777777367725,2.557055030921788,0.0783935752565799,377.3906823628647,0.0,70.7681693690322,10648.921438431344,13.549985009809332,0.9871593183307236,23.0,False,False,False,False,False,True,,5.989827300081161,1.7900625803396326,0.1901719191454563,155.569786495748,1.930673623046172,37.73671545208042,232.45471022843444,2.001958998462439,0.9997197014783304,24.0,False,False,False,False,False,False,True,PM,155.569786495748,-83.20546135814028,1.930673623046172,37.73671545208042,112.0301360985094,216.2936287516649
batch7/case1198/figure_4__panel_a/curve_1,batch7/case1198/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1198,batch7/case1198,case1198-chromium-doped-nickel-oxide-and-nickel-nitride-mediate-selective-electrocatalytic-oxidation-of-sterol-intermediates-coupled-with-h2-evolution,figure_4,a,Cr-Ni3N,Cr-Ni3N,candidate,nitride,False,non-PGM,alkaline,alkaline,1 M KOH,graphite felt,graphite felt,unclear,,three_electrode_half_cell,V vs. RHE,E (V vs. RHE),mA/cm^2,J (mA/cm^2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,19,19,6.463878326996198,284.79087452471487,3.8461538461538463,211.53846153846155,-211.53846153846155,-3.8461538461538463,False,minus_E_RHE_negative_branch,19,0,19,-1.0,single_current_sign,19,1.0,minus_E_RHE_negative_branch,True,True,True,,75887.57396449705,True,,5.304379041755286,1.6685327137078694,0.2411035804686213,122.70661763480386,0.0,0.0,988.3164221094924,7.212257191423254,0.9869765711238592,12.0,False,False,False,False,False,True,,5.304379023833532,1.6685327103291978,0.2411035807466165,122.70661749332172,5.7027219911989905e-25,0.0,988.3164221094884,7.21225719142324,0.9869765711238594,10.0,False,False,False,False,False,True,,0.1177202418509217,-2.139444301159905,0.2429522723645223,121.77290860880008,0.0,-199.999999999995,543.1755914366621,5.346792405076357,0.9928423645260978,20.0,False,False,False,False,True,True,,0.1177202419983883,-2.1394442999072183,0.2429522723135148,121.77290863436612,3.0808618944868573e-34,-199.99999999892285,543.1755914366626,5.346792405076359,0.9928423645260978,24.0,False,False,False,False,True,False,True,Non-PM,121.77290863436612,-86.85484151874036,3.0808618944868573e-34,-199.99999999892285,284.79087452471487,8.774013532207818e-32
batch7/case1198/figure_4__panel_a/curve_3,batch7/case1198/figure_4__panel_a,batch7,working-in-progress-1101-1254,case1198,batch7/case1198,case1198-chromium-doped-nickel-oxide-and-nickel-nitride-mediate-selective-electrocatalytic-oxidation-of-sterol-intermediates-coupled-with-h2-evolution,figure_4,a,Cr-Ni(OH)F,Cr-Ni(OH)F,benchmark,hydroxide,False,non-PGM,alkaline,alkaline,1 M KOH,graphite felt,graphite felt,unclear,,three_electrode_half_cell,V vs. RHE,E (V vs. RHE),mA/cm^2,J (mA/cm^2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,37,35,7.224334600760456,71.10266159695817,80.76923076923077,496.1538461538462,-496.1538461538462,-80.76923076923077,False,minus_E_RHE_negative_branch,37,0,37,-1.0,single_current_sign,37,1.0,minus_E_RHE_negative_branch,True,True,True,,553669.2730346576,True,,6.407253837335039,1.8574307606226736,0.0605546779511985,488.5667938451933,0.0,0.0,9068.297064001135,16.09640338176836,0.983621455071368,12.0,False,False,False,False,False,True,,6.1335053347064425,1.8137664192557503,0.069195717984472,427.5554285827969,0.956595565115947,0.0,8320.2725984705,15.418238363769522,0.9849724862771106,24.0,False,False,False,False,False,True,,10.273522306696131,2.3295699356065445,0.056158921601244,526.8086354829492,0.0,79.42027186117049,4101.071952420389,10.824670173029212,0.992592921167645,21.0,False,False,False,False,False,True,,10.273522402460951,2.3295699449280622,0.0561589214350685,526.8086370417875,1.64475214720482e-24,79.42027311989818,4101.071952420285,10.824670173029071,0.9925929211676452,34.0,False,False,False,False,False,False,True,Non-PM,526.8086370417875,-453.5622304649272,1.64475214720482e-24,79.42027311989818,71.10266159695817,1.1694625533357466e-22
batch7/case1199/figure_3__panel_a/curve_1,batch7/case1199/figure_3__panel_a,batch7,working-in-progress-1101-1254,case1199,batch7/case1199,case1199-tuning-binding-strength-of-multiple-intermediates-towards-efficient-ph-universal-electrocatalytic-hydrogen-evolution-by-mo8o26-nbnxoy-heterocatalysts,figure_3,a,NbNxOy/NG,NbNxOy/NG,candidate,composite,False,non-PGM,acidic,acidic,0.5 M H2SO4,N-doped graphene,,unclear,,three_electrode_half_cell,V vs. RHE,E,mA cm^-2,j,linear,linear,potential_x_current_y,rhe,True,True,V,mA,43,39,0.706940874035986,107.39074550128534,34.40111420612812,299.025069637883,-299.025069637883,-6.5459610027855,False,minus_E_RHE_negative_branch,43,3,40,-1.0,dominant_high_eta_current_sign,39,1.0,minus_E_RHE_negative_branch,True,True,True,,239562.0766443463,True,,3.149604209966538,1.1472767973135465,0.1685573081729564,175.518968472065,0.0,0.0,14275.052787255496,19.13183197043641,0.9404118841044768,17.0,False,False,False,False,False,True,,0.3187461167921473,-1.143360365196581,0.5609208057868191,52.74363966129868,1.6050407867539365,0.0,547.5332013177365,3.7469071051069487,0.9977144412463472,15.0,False,False,False,False,False,True,,10.31847112202161,2.333935601987623,0.1323648600531586,223.5110198209989,0.0,55.64709841386667,3611.796725882345,9.62341791976851,0.9849233368800504,19.0,False,False,False,False,False,True,,2.79156384240564,1.0266019557935706,0.3850781426319082,76.82857473223363,1.364897840212245,33.84810053242944,156.37948566372916,2.00243112281898,0.9993472277087668,12.0,False,False,False,False,False,False,True,Non-PM,76.82857473223363,-0.4057323968830673,1.364897840212245,33.84810053242944,107.39074550128534,146.5773965934872
