case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,bv_gap_mV,ir_gap_mV,delta_b_bv_mV_dec,delta_b_bv_interval_mV,hc_intercept_candidate_minus_ptc_mV,delta_R_mV_per_mA,delta_Eoffset_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,fixed_neff2_cand_b_tafel_mV_dec,fixed_neff2_ptc_b_tafel_mV_dec,fixed_neff2_log10_b_tafel_ptc_over_candidate,fixed_neff2_hc_intercept_advantage_mV,strict_cand_b_bv_mV_dec,strict_ptc_b_bv_mV_dec,strict_delta_b_bv_mV_dec,strict_delta_b_bv_interval_mV,strict_log10_b_bv_ptc_over_candidate,strict_hc_intercept_candidate_minus_ptc_mV,both_better,alkaline_pm_branch
batch6/case1095,figure_2,a,B-CoP-HoMSs,case1095-delicate-control-on-the-shell-structure-of-hollow-spheres-enables-tunable-mass-transport-in-water-splitting,Alkaline non-PM,False,False,B-CoP-HoMSs,composite,"{'Co', 'P', 'O'}",[],,,86.00720062514083,99.65898504104484,13.651784415904018,26.07592809629644,-12.690122384418103,35.4614918029009,24.78651907923534,56.34483754050208,-0.3172530596104526,-194.169787300156,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,CD,"Co,O,P",,Co,Co,"O,P",non-PM,no PM,non-PM phosphide,False,False,False,True,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,O,P",,CD,False,False,neither,72.44274787658252,36.981256073681614,-0.2920132575342688,-56.34483754050208,72.44274787658252,36.981256073681614,35.4614918029009,24.78651907923534,-0.2920132575342688,56.34483754050208,False,
batch6/case1095,figure_2,a,D-CoP-HoMSs,case1095-delicate-control-on-the-shell-structure-of-hollow-spheres-enables-tunable-mass-transport-in-water-splitting,Alkaline non-PM,False,False,D-CoP-HoMSs,phosphide,"{'Co', 'P'}",[],,,61.294602407559225,70.97324217675734,9.678639769198114,1.2528886743857868,8.332545720104015,0.0,0.0,61.4054954950182,0.2083136430026002,16.055542285012855,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,CD,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,CD,False,False,neither,36.981256073681614,36.981256073681614,0.0,-61.4054954950182,36.981256073681614,36.981256073681614,0.0,0.0,0.0,61.4054954950182,False,
batch7/case1144,figure_2,a,OH-Ni/Ni3C,case1144-engineering-a-local-free-water-enriched-microenvironment-for-surpassing-platinum-hydrogen-evolution-activity,Alkaline non-PM,False,False,OH-Ni/Ni3C,composite,"{'H', 'C', 'Ni', 'O'}",[],carbon matrix,,27.515923566878985,36.687898089171966,9.171974522292984,21.816925134425013,-11.440142355101274,16.09138272290778,11.247393851603391,24.054490350932525,-0.2860035588775319,-24.85500496634204,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,CD,"C,H,Ni,O",,Ni,Ni,"C,O",non-PM,no PM,non-PM oxide/hydroxide/nitride,False,False,True,True,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,H,Ni,O",,CD,False,False,neither,104.18545820123,88.09407547832222,-0.0728604039398817,-24.054490350932525,104.18545820123,88.09407547832222,16.09138272290778,11.247393851603391,-0.0728604039398817,24.054490350932525,False,
batch7/case1221,figure_4,a,Co-1T-MoS2-bpe-550,case1221-ligand-modulation-of-active-sites-to-promote-cobalt-doped-1t-mos2-electrocatalytic-hydrogen-evolution-in-alkaline-media,Alkaline non-PM,False,False,Co-1T-MoS2-bpe-550,composite,"{'Mo', 'C', 'Co', 'N', 'S'}",[],bpe-derived N-rich carbon matrix,carbon paper,89.22627737226267,84.61070559610708,-4.615571776155591,17.561134647842408,-24.92244435202513,18.713115889766456,13.079906694610484,80.33027026861232,-0.6230611088006283,-192.00005248232003,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,CD,"C,Co,Mo,N,S",,"Co,Mo","Co,Mo","C,N,S",non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Co,Mo,N,S",,CD,False,False,neither,119.65094115977318,100.93782527000673,-0.0738621755523142,-80.33027026861232,119.65094115977318,100.93782527000673,18.713115889766456,13.079906694610484,-0.0738621755523142,80.33027026861232,False,
batch8/case1626,figure_2,a,Mo2C/NiCu@C,Temporally Decoupled Ammonia Splitting by a Zn–NH3 Battery with an Ammonia Oxidation/Hydrogen Evolution Bifunctional Electrocatalyst as a Cathode,Alkaline non-PM,False,False,Mo2C/NiCu@C,composite,"{'Mo', 'Ni', 'Cu'}",[],carbon,,51.19478468282612,37.918537121330985,-13.276247561495133,0.5015235626545973,-9.624782896485025,0.717645817309716,0.501612900036698,49.02073937016381,-0.2406195724121256,-1.8342518615099834e-09,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,CD,"Cu,Mo,Ni",,"Cu,Mo,Ni","Cu,Mo,Ni",,non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,3,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cu,Mo,Ni",,CD,False,False,neither,147.32593013828546,146.60828432097574,-0.0021206802228381,-49.02073937016381,147.32593013828546,146.60828432097574,0.717645817309716,0.501612900036698,-0.0021206802228381,49.02073937016381,False,
batch8/case1647,figure_3,a,I-Ni@C,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,Alkaline non-PM,False,False,I-Ni@C,composite,"{'C', 'I', 'Ni'}",[],carbon,glassy carbon,27.62602326583369,79.60426540284361,51.97824213700992,27.82657544493805,27.57615565028252,39.6527206738045,27.71606234130408,-21.594335242279776,0.6894038912570628,-181.8178095304251,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,CD,"C,I,Ni",,Ni,Ni,C,non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,I,Ni",,CD,False,False,neither,76.63397674748612,36.981256073681614,-0.3164397049264569,21.594335242279776,76.63397674748612,36.981256073681614,39.6527206738045,27.71606234130408,-0.3164397049264569,-21.594335242279776,False,
batch8/case1663,figure_4,a,CoP4-SSC,Atomically Dispersed Co–P Moieties via Direct Thermal Exfoliation for Alkaline Hydrogen Electrosynthesis,Alkaline non-PM,False,False,CoP4-SSC,single_atom,"{'Co', 'P'}",[],carbon nanosheets,,11.977704153112576,15.613391559962553,3.635687406849975,19.91725561483775,-17.38154330875206,27.794742954708823,19.42769160357136,-10.245707319407812,-0.4345385827188015,-1.4103070151094976,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,CD,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,True,True,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,CD,False,False,neither,74.79237984729562,46.9976368925868,-0.2017813308791352,10.245707319407812,74.79237984729562,46.9976368925868,27.794742954708823,19.42769160357136,-0.2017813308791352,-10.245707319407812,False,
batch8/case1826,figure_2,a,EBP,Ultrathin Black Phosphorus-on-Nitrogen Doped Graphene for Efficient Overall Water Splitting: Dual Modulation Roles of Directional Interfacial Charge Transfer,Alkaline non-PM,False,False,EBP,other,{'P'},[],,,307.9484777517564,352.6527570789866,44.70427932723021,18.124516046584283,28.38852631580526,25.63343372863904,17.917001284453878,273.2975533766864,0.7097131578951316,-141.9005492994249,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,P,,,,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,0,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",P,,CD,False,False,neither,81.4372019914609,55.80376826282186,-0.1641593172720597,-273.2975533766864,81.4372019914609,55.80376826282186,25.63343372863904,17.917001284453878,-0.1641593172720597,273.2975533766864,False,
batch8/case1826,figure_2,a,EBP@NG(1:4),Ultrathin Black Phosphorus-on-Nitrogen Doped Graphene for Efficient Overall Water Splitting: Dual Modulation Roles of Directional Interfacial Charge Transfer,Alkaline non-PM,False,False,EBP@NG(1:4),composite,"{'C', 'N', 'P'}",[],nitrogen-doped graphene,,135.0058548009368,150.53278688524588,15.526932084309095,14.584395341375595,1.5059615512042654,20.567753393226496,14.37624267844569,113.49664982928094,0.0376490387801066,-185.8539841957433,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,"C,N,P",,,,"C,N,P",non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,0,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,P",,CD,False,False,neither,76.37152165604836,55.80376826282186,-0.1362679171968225,-113.49664982928094,76.37152165604836,55.80376826282186,20.567753393226496,14.37624267844569,-0.1362679171968225,113.49664982928094,False,
batch8/case1826,figure_2,a,EBP@NG(1:8),Ultrathin Black Phosphorus-on-Nitrogen Doped Graphene for Efficient Overall Water Splitting: Dual Modulation Roles of Directional Interfacial Charge Transfer,Alkaline non-PM,False,False,EBP@NG(1:8),composite,"{'C', 'N', 'P'}",[],nitrogen-doped graphene,,162.37470725995314,189.934655508426,27.559948248472864,24.964761722361462,2.501256751928196,35.421376257898274,24.75847951657091,124.88260296928053,0.0625314187982049,-191.95508734199947,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,"C,N,P",,,,"C,N,P",non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,0,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,P",,CD,False,False,neither,91.22514452072014,55.80376826282186,-0.2134510335103499,-124.88260296928053,91.22514452072014,55.80376826282186,35.421376257898274,24.75847951657091,-0.2134510335103499,124.88260296928053,False,
batch8/case1830,figure_2,a_right,Ni2P/NF,"""Superaerophobic"" Nickel Phosphide Nanoarray Catalyst for Efficient Hydrogen Evolution at Ultrahigh Current Densities",Alkaline non-PM,False,False,Ni2P/NF,phosphide,"{'Ni', 'P'}",[],,nickel foam,53.09760589318603,48.86433394720689,-4.233271945979141,16.929751313434863,-19.73395428140568,8.583104387144147,5.999332510698647,60.57300436059116,-0.493348857035142,-11.754054684406048,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,CD,"Ni,P",,Ni,Ni,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P",,CD,False,False,neither,64.39096562573468,55.80786123859053,-0.0621295588656913,-60.57300436059116,64.39096562573468,55.80786123859053,8.583104387144147,5.999332510698647,-0.0621295588656913,60.57300436059116,False,
batch0/case10,figure_4,a,C15-Ir2Ce/C,Topologically Close-Packed Frank-Kasper C15 Phase Intermetallic Ir Alloy Electrocatalysts Enables High-Performance Proton Exchange Membrane Water Electrolyzer,Acidic PM,True,True,C15-Ir2Ce/C,alloy,"{'Ce', 'Ir'}",['Ir'],carbon,,-14.75109741810147,-17.586769674320283,-2.835672256218815,-4.178793262874683,-1.752106368364057e-15,0.0,0.0,-21.14737816749309,-4.3802659209101424e-17,-11.122731531881008,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,CD,"Ce,Ir",Ir,Ce,Ce,,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,1,1,Ir-Ce intermetallic/C,high,subseries_within_ir_alloy,C15/A1 Ir2Ce intermetallic series; carbon-supported.,"Ce,Ir",Ir,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,21.14737816749309,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-21.14737816749309,True,
batch0/case41,figure_2,a,Pd5P2/PdP2@CNTs,High-Performance and Durable Pd5P2/PdP2 Heterointerface for All-pH Hydrogen Evolution Reactions,Acidic PM,False,False,Pd5P2/PdP2@CNTs,composite,"{'Pd', 'P'}",['Pd'],carbon nanotubes,,2.5617833027806327,-10.735993579530032,-13.297776882310664,6.424666886156143,-18.53814341985384,0.0,0.0,15.12574367789337,-0.4634535854963459,-12.686200941977171,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,"P,Pd",Pd,,,P,other PM,PM + phosphide interface,other PM chalcogenide/phosphide,False,False,True,False,False,True,False,1,0,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","P,Pd",Pd,CD,False,True,eta50-only,36.981256073681614,36.981256073681614,0.0,-15.12574367789337,36.981256073681614,36.981256073681614,0.0,0.0,0.0,15.12574367789337,False,
batch0/case41,figure_2,a,Pd5P2@CNTs,High-Performance and Durable Pd5P2/PdP2 Heterointerface for All-pH Hydrogen Evolution Reactions,Acidic PM,False,False,Pd5P2@CNTs,phosphide,"{'Pd', 'P'}",['Pd'],carbon nanotubes,,132.59978186091223,186.2013989700496,53.60161710913735,55.90725501520751,-6.259079731224192,68.77445447893555,48.07128074534892,77.79274295644464,-0.1564769932806048,15.492933746464145,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,"P,Pd",Pd,,,P,other PM,PM + phosphide interface,other PM chalcogenide/phosphide,False,False,True,False,False,True,False,1,0,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","P,Pd",Pd,CD,False,False,neither,105.75571055261716,36.981256073681614,-0.45632216958379,-77.79274295644464,105.75571055261716,36.981256073681614,68.77445447893555,48.07128074534892,-0.45632216958379,77.79274295644464,False,
batch0/case41,figure_2,a,Pd@CNTs,High-Performance and Durable Pd5P2/PdP2 Heterointerface for All-pH Hydrogen Evolution Reactions,Acidic PM,False,False,Pd@CNTs,metal,{'Pd'},['Pd'],carbon nanotubes,,138.37709204143735,195.21139948148408,56.83430744004673,65.20013749832577,-11.599786990578842,82.76509274802211,57.850317236956016,69.93372311964683,-0.289994674764471,93.45381377068516,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CD,Pd,Pd,,,,other PM,PM + carbon support,other PM other,False,False,True,False,False,False,False,1,0,other PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pd,Pd,CD,False,False,neither,119.74634882170372,36.981256073681614,-0.510280622294876,-69.93372311964683,119.74634882170372,36.981256073681614,82.76509274802211,57.850317236956016,-0.510280622294876,69.93372311964683,False,
batch0/case41,figure_2,a,PdP2@CNTs,High-Performance and Durable Pd5P2/PdP2 Heterointerface for All-pH Hydrogen Evolution Reactions,Acidic PM,False,False,PdP2@CNTs,phosphide,"{'Pd', 'P'}",['Pd'],carbon nanotubes,,98.47339909097175,145.68014886677918,47.20674977580741,49.70948871956216,-5.780263552484321,59.904437832713846,41.87140517167877,51.74679503585484,-0.144506588812108,-30.06624175018949,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,CD,"P,Pd",Pd,,,P,other PM,PM + phosphide interface,other PM chalcogenide/phosphide,False,False,True,False,False,True,False,1,0,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","P,Pd",Pd,CD,False,False,neither,96.88569390639546,36.981256073681614,-0.4182779961283959,-51.74679503585484,96.88569390639546,36.981256073681614,59.904437832713846,41.87140517167877,-0.4182779961283959,51.74679503585484,False,
batch0/case44,figure_4,a,IrNiO_x/WO_3,Amorphous–Crystalline Interface Coupling of IrNiOx/WO3 for Efficient and Stable Acidic Water Splitting,Acidic PM,True,True,IrNiO_x/WO_3,composite,"{'Ni', 'W', 'Ir'}",['Ir'],WO3,carbon cloth,-15.31598773719116,-42.62177650429799,-27.30578876710684,-18.979605479314664,-8.840045807079433,-1.4477631446180084,-1.0119430114711776,-38.13590083838717,-0.2210011451769858,41.14548382286669,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,CD,"Ir,Ni,W",Ir,"Ni,W","Ni,W",,Ir-containing no Pt,PM + TM + anion/interface,Ir oxide/hydroxide interface,False,False,True,True,False,False,False,1,2,Ir oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ir,Ni,W",Ir,CD,True,True,both-better,36.981256073681614,38.42901921829962,0.0166776426359432,38.13590083838717,36.981256073681614,38.42901921829962,-1.4477631446180084,-1.0119430114711776,0.0166776426359432,-38.13590083838717,True,
batch0/case45,figure_4,d,RuOx/Ru-NC,Strongly Coupled Metal/Amorphous Ru/RuOx Heterostructure for Efficient Electrocatalytic Hydrogen Production,Acidic PM,False,False,RuOx/Ru-NC,composite,"{'Ru', 'O'}",['Ru'],N-doped carbon,,14.978444884986942,32.454003248395765,17.475558363408823,4.335828574022461,11.082412313272208,0.201003602322352,0.1404954887868098,17.527251194401703,0.2770603078318052,-200.3690077187232,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CD,"O,Ru",Ru,,,O,Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","O,Ru",Ru,CD,False,False,neither,37.182259676003966,36.981256073681614,-0.0023541216511596,-17.527251194401703,37.182259676003966,36.981256073681614,0.201003602322352,0.1404954887868098,-0.0023541216511596,17.527251194401703,False,
batch0/case63,figure_3,a,Pt/CeO2,Short-Path Hydrogen Spillover on CeO2-Supported PtPd Nanoclusters for Efficient Hydrogen Evolution in Acidic Media,Acidic PM,True,True,Pt/CeO2,metal,{'Pt'},['Pt'],CeO2,,-3.737047503700758,-43.88740044775574,-40.15035294405498,-14.357982167521376,-22.000241733539355,0.0,0.0,-21.5389724787802,-0.5500060433384838,21.20013961414507,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CD,Pt,Pt,,,,Pt-containing,PM + oxide/hydroxide interface,Pt other,False,False,False,True,False,False,False,1,0,Pt residual/unclear,medium,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pt,Pt,CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,21.5389724787802,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-21.5389724787802,True,
batch0/case63,figure_3,a,Pt3Pd1/CeO2,Short-Path Hydrogen Spillover on CeO2-Supported PtPd Nanoclusters for Efficient Hydrogen Evolution in Acidic Media,Acidic PM,True,True,Pt3Pd1/CeO2,alloy,"{'Pt', 'Pd'}","['Pd', 'Pt']",CeO2,,-3.4574754407213177,-20.4037141703674,-16.946238729646076,2.17770377301283,-14.823881697066335,0.0,0.0,1.93952994135036,-0.3705970424266583,-48.17117836585176,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,CD,"Pd,Pt","Pd,Pt",,,,Pt-containing,PM + oxide/hydroxide interface,Pt alloy-like,True,False,False,True,False,False,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pd,Pt","Pd,Pt",CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,-1.93952994135036,36.981256073681614,36.981256073681614,0.0,0.0,0.0,1.93952994135036,True,
batch0/case63,figure_3,a,PtPd/CeO2,Short-Path Hydrogen Spillover on CeO2-Supported PtPd Nanoclusters for Efficient Hydrogen Evolution in Acidic Media,Acidic PM,True,True,PtPd/CeO2,alloy,"{'Pt', 'Pd'}","['Pd', 'Pt']",CeO2,,-30.19327815906344,-77.273266997554,-47.07998883849056,-15.526497514645218,-30.36898271831482,0.0,0.0,-46.02212804203815,-0.7592245679578704,-0.1198767927201229,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,CD,"Pd,Pt","Pd,Pt",,,,Pt-containing,PM + oxide/hydroxide interface,Pt alloy-like,True,False,False,True,False,False,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pd,Pt","Pd,Pt",CD,True,True,both-better,36.981256073681614,36.981256073681614,0.0,46.02212804203815,36.981256073681614,36.981256073681614,0.0,0.0,0.0,-46.02212804203815,True,
batch1/case105,figure_4,b,s-Pt/1T′-MoS2,Phase-dependent growth of Pt on MoS2 for highly efficient H2 evolution,Acidic PM,True,False,s-Pt/1T′-MoS2,single_atom,"{'Pt', 'S', 'Mo'}",['Pt'],1T′-MoS2,,-22.5,-16.351020408163286,6.148979591836714,5.450926522074827,-0.2923771548903238,-43.827858645795416,-30.634358547690045,60.4695951821534,-0.007309428872258,-29.44132203905618,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,CD,"Mo,Pt,S",Pt,Mo,Mo,S,Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,False,True,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Pt,S",Pt,CD,True,True,both-better,69.37069459522587,113.19855324102129,0.2126648332644963,-60.4695951821534,69.37069459522587,113.19855324102129,-43.827858645795416,-30.634358547690045,0.2126648332644963,60.4695951821534,True,
batch1/case12,figure_3,a,RhSe2,RhSe2: A Superior 3D Electrocatalyst with Multiple Active Facets for Hydrogen Evolution Reaction in Both Acid and Alkaline Solutions,Acidic PM,False,False,RhSe2,other,"{'Rh', 'Se'}",['Rh'],,,1.760912698412696,37.06140350877193,35.30049081035924,9.649571409795374,19.916190918083032,15.454887284203792,10.802502632052608,-18.036354400814663,0.4979047729520759,10.29733836118016,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,CD,"Rh,Se",Rh,,,Se,other PM,PM + chalcogenide interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,0,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Rh,Se",Rh,CD,False,False,neither,52.436143357885406,36.981256073681614,-0.1516490841853568,18.036354400814663,52.436143357885406,36.981256073681614,15.454887284203792,10.802502632052608,-0.1516490841853568,-18.036354400814663,False,
batch1/case54,figure_6,a,RuO2-WC NPs,Bifunctional WC-Supported RuO2 Nanoparticles for Robust Water Splitting in Acidic Media,Acidic PM,False,False,RuO2-WC NPs,composite,"{'Ru', 'C', 'W', 'O'}",['Ru'],WC,,19.97805968157241,56.88165561583283,36.903595934260416,15.35461182312013,23.05107797,22.26980676465836,15.565926930855555,-8.430993416669681,0.5762769492500001,182.47757247477105,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,CD,"C,O,Ru,W",Ru,W,W,"C,O",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,False,False,True,False,False,False,1,1,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,O,Ru,W",Ru,CD,False,False,neither,59.251062838339976,36.981256073681614,-0.2047144871252599,8.430993416669681,59.251062838339976,36.981256073681614,22.26980676465836,15.565926930855555,-0.2047144871252599,-8.430993416669681,False,
batch2/case155,figure_5,a,PtCu/WO3@CF,Ultrahigh Pt-Mass-Activity Hydrogen Evolution Catalyst Electrodeposited from Bulk Pt,Acidic PM,False,False,PtCu/WO3@CF,composite,"{'Pt', 'Cu', 'W', 'O'}",['Pt'],WO3 nanosheet array,Cu foam,17.87878787878788,35.15151515151514,17.272727272727263,32.844609383246194,-22.526206140939067,40.538495940118885,28.33519268304058,-7.820781095335839,-0.5631551535234767,-0.6614203749744814,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,CD,"Cu,O,Pt,W",Pt,"Cu,W","Cu,W",O,Pt-containing,PM + TM + anion/interface,Pt oxide/hydroxide interface,False,False,False,True,False,False,False,1,2,Pt oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Cu,O,Pt,W",Pt,CD,False,False,neither,77.5197520138005,36.981256073681614,-0.3214307167857997,7.820781095335839,77.5197520138005,36.981256073681614,40.538495940118885,28.33519268304058,-0.3214307167857997,-7.820781095335839,False,
